loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_assets,loan_income_ratio,risk_category
915,2, Graduate, No,700000,2000000,8,806,1900000,1100000,2200000,400000, Approved,5600000,2.857142857142857,Low Risk
916,4, Graduate, Yes,8200000,28500000,2,378,6800000,11200000,26400000,11500000, Approved,55900000,3.475609756097561,High Risk
917,1, Not Graduate, No,6900000,26200000,4,534,14500000,11900000,14900000,9400000, Approved,50700000,3.7971014492753623,High Risk
918,1, Not Graduate, Yes,1500000,5900000,16,400,4200000,2400000,4800000,1500000, Rejected,12900000,3.933333333333333,High Risk
919,3, Graduate, No,6300000,18300000,18,543,1800000,9400000,17700000,3500000, Rejected,32400000,2.9047619047619047,High Risk
920,0, Not Graduate, Yes,8800000,25600000,10,715,25300000,2500000,34900000,8600000, Approved,71300000,2.909090909090909,Medium Risk
921,4, Graduate, Yes,8900000,20700000,6,684,1100000,9200000,20400000,6700000, Approved,37400000,2.3258426966292136,Medium Risk
922,3, Not Graduate, Yes,2100000,6100000,8,346,5500000,600000,4500000,2900000, Rejected,13500000,2.9047619047619047,High Risk
923,1, Graduate, Yes,9200000,29200000,6,669,9900000,12900000,23400000,11700000, Approved,57900000,3.1739130434782608,Medium Risk
924,2, Not Graduate, No,3600000,8000000,12,566,10500000,3000000,8900000,2700000, Approved,25100000,2.2222222222222223,Medium Risk
925,0, Not Graduate, Yes,8600000,23600000,2,361,25800000,5300000,24700000,7500000, Rejected,63300000,2.744186046511628,High Risk
926,5, Graduate, No,3000000,8000000,6,333,3200000,400000,8200000,2200000, Rejected,14000000,2.6666666666666665,High Risk
927,3, Not Graduate, Yes,5200000,16300000,8,335,9500000,7000000,13600000,7300000, Rejected,37400000,3.1346153846153846,High Risk
928,3, Graduate, Yes,7200000,20400000,10,558,0,13200000,27200000,10600000, Approved,51000000,2.8333333333333335,Medium Risk
929,1, Not Graduate, Yes,4000000,15600000,12,436,10400000,2800000,14800000,3200000, Rejected,31200000,3.9,High Risk
930,1, Not Graduate, No,2400000,5200000,2,371,6100000,3100000,8500000,1400000, Rejected,19100000,2.1666666666666665,High Risk
931,2, Not Graduate, Yes,5500000,18400000,10,515,6800000,4400000,18500000,4100000, Rejected,33800000,3.3454545454545452,High Risk
932,0, Not Graduate, Yes,9000000,24300000,10,599,12900000,3400000,26900000,6400000, Approved,49600000,2.7,Medium Risk
933,0, Not Graduate, Yes,7900000,24000000,20,728,18600000,15600000,21800000,7400000, Approved,63400000,3.037974683544304,Medium Risk
934,2, Not Graduate, Yes,6200000,21600000,20,679,18600000,2500000,24500000,9100000, Approved,54700000,3.4838709677419355,Medium Risk
935,3, Graduate, Yes,7900000,29200000,4,399,23200000,5500000,30200000,6900000, Approved,65800000,3.6962025316455698,High Risk
936,3, Not Graduate, No,1200000,4500000,6,819,1400000,1100000,4400000,900000, Approved,7800000,3.75,Low Risk
937,1, Graduate, No,4700000,11700000,6,308,11800000,1100000,15100000,3700000, Rejected,31700000,2.4893617021276597,High Risk
938,5, Graduate, Yes,5900000,15600000,2,730,12600000,4700000,15900000,5900000, Approved,39100000,2.6440677966101696,Medium Risk
939,4, Not Graduate, Yes,1400000,5100000,14,312,4000000,1000000,3200000,1400000, Rejected,9600000,3.642857142857143,High Risk
940,3, Not Graduate, Yes,4700000,12800000,16,740,2200000,8600000,11700000,6100000, Approved,28600000,2.723404255319149,Medium Risk
941,5, Graduate, Yes,7600000,20000000,10,522,21500000,1400000,20400000,4300000, Rejected,47600000,2.6315789473684212,High Risk
942,4, Graduate, No,7200000,16900000,4,702,15900000,7100000,22000000,9600000, Approved,54600000,2.3472222222222223,Medium Risk
943,4, Not Graduate, Yes,1400000,4300000,16,447,3600000,1200000,5300000,1000000, Rejected,11100000,3.0714285714285716,High Risk
944,5, Graduate, No,1400000,2900000,4,829,800000,600000,5400000,1600000, Approved,8400000,2.0714285714285716,Low Risk
945,2, Graduate, No,7900000,18500000,18,727,20200000,12400000,19600000,7100000, Approved,59300000,2.3417721518987342,Medium Risk
946,5, Not Graduate, Yes,7600000,18700000,14,509,8500000,8500000,22200000,3700000, Rejected,42900000,2.460526315789474,High Risk
947,3, Graduate, Yes,9600000,34200000,2,745,2500000,2000000,33000000,6700000, Approved,44200000,3.5625,Medium Risk
948,1, Not Graduate, No,2300000,6600000,18,513,4600000,900000,9000000,1600000, Rejected,16100000,2.869565217391304,High Risk
949,2, Not Graduate, No,8100000,18500000,6,372,19100000,10200000,31000000,7900000, Rejected,68200000,2.2839506172839505,High Risk
950,2, Graduate, Yes,300000,700000,4,411,600000,0,1200000,100000, Rejected,1900000,2.3333333333333335,High Risk
951,4, Graduate, No,4700000,10800000,20,495,11300000,6800000,17000000,4500000, Rejected,39600000,2.297872340425532,High Risk
952,5, Not Graduate, No,1100000,2500000,4,827,2400000,1000000,4100000,600000, Approved,8100000,2.272727272727273,Low Risk
953,4, Not Graduate, No,8600000,25100000,6,820,14400000,5000000,26000000,8300000, Approved,53700000,2.9186046511627906,Low Risk
954,5, Graduate, Yes,8700000,28100000,10,660,25500000,800000,25900000,10100000, Approved,62300000,3.2298850574712645,Medium Risk
955,0, Not Graduate, No,2200000,8600000,4,563,900000,1000000,4400000,2800000, Approved,9100000,3.909090909090909,Medium Risk
956,1, Not Graduate, Yes,500000,1400000,10,883,900000,0,1700000,300000, Approved,2900000,2.8,Low Risk
957,0, Not Graduate, Yes,9100000,22000000,12,387,25300000,15600000,31700000,7000000, Rejected,79600000,2.4175824175824174,High Risk
958,1, Graduate, No,2200000,8700000,12,613,500000,1800000,5700000,2400000, Approved,10400000,3.9545454545454546,Medium Risk
959,0, Not Graduate, Yes,2200000,8000000,14,335,2800000,3700000,6900000,2900000, Rejected,16300000,3.6363636363636362,High Risk
960,1, Graduate, Yes,9600000,34500000,2,795,9500000,900000,32000000,9300000, Approved,51700000,3.59375,Low Risk
961,1, Graduate, Yes,6500000,13900000,8,369,9600000,300000,17200000,8300000, Rejected,35400000,2.1384615384615384,High Risk
962,4, Graduate, Yes,2400000,7400000,18,888,2700000,1600000,7600000,3200000, Approved,15100000,3.0833333333333335,Low Risk
963,4, Not Graduate, No,5500000,12300000,6,742,12900000,2700000,19800000,4300000, Approved,39700000,2.2363636363636363,Medium Risk
964,0, Graduate, No,5000000,14400000,4,874,3000000,9300000,14100000,3900000, Approved,30300000,2.88,Low Risk
965,1, Graduate, No,2700000,8100000,16,691,2000000,3600000,8100000,2100000, Approved,15800000,3.0,Medium Risk
966,3, Not Graduate, Yes,8500000,30300000,12,762,12700000,3700000,20000000,4200000, Approved,40600000,3.5647058823529414,Low Risk
967,1, Graduate, No,4400000,10700000,18,324,2200000,3300000,12700000,5400000, Rejected,23600000,2.4318181818181817,High Risk
968,4, Not Graduate, No,500000,1800000,20,777,900000,300000,1300000,200000, Approved,2700000,3.6,Low Risk
969,0, Graduate, No,8300000,21400000,2,662,6100000,12300000,24500000,10200000, Approved,53100000,2.5783132530120483,Medium Risk
970,2, Not Graduate, Yes,6000000,13000000,12,462,2100000,2500000,14600000,5600000, Rejected,24800000,2.1666666666666665,High Risk
971,3, Not Graduate, Yes,4000000,10400000,14,609,2100000,6900000,11700000,4600000, Approved,25300000,2.6,Medium Risk
972,5, Graduate, Yes,4400000,11700000,20,590,900000,2700000,15500000,2300000, Approved,21400000,2.659090909090909,Medium Risk
973,3, Graduate, Yes,4400000,15800000,18,779,7200000,5400000,14900000,3600000, Approved,31100000,3.590909090909091,Low Risk
974,2, Graduate, Yes,1900000,5000000,14,641,1000000,900000,5500000,2400000, Approved,9800000,2.6315789473684212,Medium Risk
975,0, Graduate, Yes,5000000,18400000,12,752,14600000,4000000,10500000,6500000, Approved,35600000,3.68,Low Risk
976,0, Graduate, No,8000000,23700000,10,305,22200000,11600000,17200000,12000000, Rejected,63000000,2.9625,High Risk
977,4, Not Graduate, No,8200000,20700000,10,546,10800000,7000000,25000000,10600000, Rejected,53400000,2.524390243902439,High Risk
978,2, Graduate, No,7000000,24200000,8,833,13700000,4100000,26100000,9100000, Approved,53000000,3.4571428571428573,Low Risk
979,2, Not Graduate, No,2400000,8800000,18,421,3200000,1500000,6700000,1400000, Rejected,12800000,3.6666666666666665,High Risk
980,5, Graduate, No,6600000,18800000,4,639,3200000,1100000,25100000,4300000, Approved,33700000,2.8484848484848486,Medium Risk
981,3, Graduate, No,3200000,6900000,20,735,1500000,3700000,9200000,3100000, Approved,17500000,2.15625,Medium Risk
982,0, Not Graduate, Yes,2600000,5400000,2,377,100000,4900000,6100000,2700000, Rejected,13800000,2.076923076923077,High Risk
983,3, Not Graduate, No,6900000,15600000,20,310,4500000,3600000,20400000,4800000, Rejected,33300000,2.260869565217391,High Risk
984,4, Graduate, No,4800000,14000000,2,695,11300000,1700000,15400000,4600000, Approved,33000000,2.9166666666666665,Medium Risk
985,1, Not Graduate, Yes,300000,1200000,4,355,700000,300000,800000,200000, Approved,2000000,4.0,High Risk
986,1, Not Graduate, Yes,4300000,14100000,12,525,2100000,1100000,14100000,5500000, Rejected,22800000,3.2790697674418605,High Risk
987,5, Not Graduate, No,700000,2400000,20,330,1300000,700000,2500000,500000, Rejected,5000000,3.4285714285714284,High Risk
988,5, Graduate, No,9400000,25800000,14,625,28200000,15400000,30800000,11100000, Approved,85500000,2.74468085106383,Medium Risk
989,3, Not Graduate, Yes,800000,2900000,10,644,600000,500000,2900000,400000, Approved,4400000,3.625,Medium Risk
990,5, Not Graduate, No,4400000,14900000,4,865,8200000,6200000,14900000,3500000, Approved,32800000,3.3863636363636362,Low Risk
991,1, Graduate, Yes,4700000,14800000,6,661,8500000,6000000,13600000,6400000, Approved,34500000,3.148936170212766,Medium Risk
992,2, Not Graduate, No,2300000,5000000,8,884,1400000,1700000,6100000,1500000, Approved,10700000,2.1739130434782608,Low Risk
993,5, Graduate, Yes,8500000,26700000,10,803,500000,16600000,24400000,9600000, Approved,51100000,3.1411764705882352,Low Risk
994,2, Graduate, No,7600000,28300000,12,800,19700000,14800000,15600000,7800000, Approved,57900000,3.723684210526316,Low Risk
995,2, Graduate, No,3200000,12600000,18,796,6200000,3500000,9600000,2000000, Approved,21300000,3.9375,Low Risk
996,4, Not Graduate, No,2400000,5000000,4,716,1500000,2800000,6900000,1400000, Approved,12600000,2.0833333333333335,Medium Risk
997,0, Graduate, Yes,500000,1100000,18,479,1500000,500000,1800000,600000, Rejected,4400000,2.2,High Risk
998,3, Not Graduate, Yes,8500000,28300000,2,810,25200000,4300000,18500000,10700000, Approved,58700000,3.3294117647058825,Low Risk
999,0, Graduate, Yes,8900000,20900000,18,568,18800000,700000,32700000,5300000, Approved,57500000,2.348314606741573,Medium Risk
1000,0, Graduate, No,2800000,5600000,8,842,0,1300000,6100000,1900000, Approved,9300000,2.0,Low Risk
1001,3, Not Graduate, Yes,2900000,7000000,4,806,5700000,5600000,5900000,3000000, Approved,20200000,2.413793103448276,Low Risk
1002,1, Graduate, Yes,4900000,17700000,8,722,9200000,7300000,16400000,3000000, Approved,35900000,3.6122448979591835,Medium Risk
1003,5, Not Graduate, No,9600000,20700000,14,442,25800000,9800000,31800000,8200000, Rejected,75600000,2.15625,High Risk
1004,3, Graduate, Yes,3300000,9800000,6,360,4500000,600000,11000000,4400000, Rejected,20500000,2.9696969696969697,High Risk
1005,3, Not Graduate, No,2800000,5900000,4,461,1600000,400000,8900000,2800000, Rejected,13700000,2.107142857142857,High Risk
1006,2, Graduate, No,7800000,22200000,10,735,9700000,4600000,23000000,6900000, Approved,44200000,2.8461538461538463,Medium Risk
1007,4, Graduate, Yes,2500000,8400000,12,761,6300000,1300000,8400000,1600000, Approved,17600000,3.36,Low Risk
1008,0, Graduate, No,4400000,10600000,20,653,6800000,4600000,16800000,5400000, Approved,33600000,2.409090909090909,Medium Risk
1009,0, Not Graduate, No,7900000,30800000,4,726,5000000,14600000,23800000,5500000, Approved,48900000,3.8987341772151898,Medium Risk
1010,1, Graduate, No,8900000,22600000,18,617,8400000,15500000,27900000,11700000, Approved,63500000,2.539325842696629,Medium Risk
1011,0, Graduate, No,5600000,13400000,2,460,3400000,4100000,14800000,4100000, Rejected,26400000,2.392857142857143,High Risk
1012,1, Not Graduate, No,1400000,3300000,8,306,3200000,800000,2700000,800000, Rejected,7500000,2.357142857142857,High Risk
1013,5, Graduate, Yes,500000,1400000,4,471,500000,100000,1300000,300000, Rejected,2200000,2.8,High Risk
1014,1, Graduate, Yes,5100000,15300000,4,628,6900000,3300000,17600000,2700000, Approved,30500000,3.0,Medium Risk
1015,3, Graduate, No,9800000,25600000,10,404,24400000,6700000,37000000,11500000, Rejected,79600000,2.6122448979591835,High Risk
1016,2, Graduate, Yes,8600000,21600000,16,804,15400000,300000,26800000,7100000, Approved,49600000,2.511627906976744,Low Risk
1017,3, Not Graduate, No,1600000,3900000,20,804,900000,2500000,3200000,800000, Approved,7400000,2.4375,Low Risk
1018,1, Not Graduate, Yes,2500000,6700000,2,502,3400000,2600000,9400000,1400000, Rejected,16800000,2.68,High Risk
1019,0, Graduate, No,9500000,22600000,6,861,24700000,13200000,29000000,5600000, Approved,72500000,2.3789473684210525,Low Risk
1020,2, Not Graduate, Yes,3000000,7800000,14,555,6600000,2700000,9600000,1700000, Approved,20600000,2.6,Medium Risk
1021,0, Not Graduate, No,5100000,13600000,18,351,1700000,3700000,14400000,7600000, Rejected,27400000,2.6666666666666665,High Risk
1022,2, Not Graduate, Yes,7600000,23600000,6,358,20200000,2900000,22100000,10900000, Rejected,56100000,3.1052631578947367,High Risk
1023,5, Graduate, No,8800000,18800000,14,836,17300000,10100000,32700000,5400000, Approved,65500000,2.1363636363636362,Low Risk
1024,4, Not Graduate, Yes,1100000,2900000,4,554,2800000,1000000,4100000,1600000, Approved,9500000,2.6363636363636362,Medium Risk
1025,3, Graduate, No,8700000,30500000,2,443,11800000,1800000,24600000,8100000, Approved,46300000,3.5057471264367814,High Risk
1026,5, Not Graduate, No,6100000,23600000,4,725,17400000,5100000,15600000,4800000, Approved,42900000,3.8688524590163933,Medium Risk
1027,2, Not Graduate, Yes,1900000,7000000,14,818,4800000,3500000,4500000,2100000, Approved,14900000,3.6842105263157894,Low Risk
1028,1, Not Graduate, No,9900000,38700000,6,670,19400000,12600000,35800000,6500000, Approved,74300000,3.909090909090909,Medium Risk
1029,0, Graduate, No,5800000,21100000,6,414,7900000,2400000,16000000,5600000, Rejected,31900000,3.6379310344827585,High Risk
1030,2, Not Graduate, Yes,9500000,37000000,8,887,21800000,18300000,19200000,11700000, Approved,71000000,3.8947368421052633,Low Risk
1031,3, Graduate, Yes,7900000,26600000,12,409,17100000,1400000,22500000,8700000, Rejected,49700000,3.367088607594937,High Risk
1032,1, Not Graduate, Yes,1300000,4500000,14,679,2700000,2100000,3700000,1600000, Approved,10100000,3.4615384615384617,Medium Risk
1033,4, Graduate, Yes,700000,2600000,18,478,600000,600000,2100000,300000, Rejected,3600000,3.7142857142857144,High Risk
1034,3, Graduate, No,600000,1200000,2,752,1100000,500000,2300000,700000, Approved,4600000,2.0,Low Risk
1035,0, Graduate, No,9400000,33000000,4,616,15400000,5000000,25100000,7800000, Approved,53300000,3.5106382978723403,Medium Risk
1036,2, Not Graduate, Yes,3800000,12500000,14,842,3700000,6700000,14600000,5300000, Approved,30300000,3.289473684210526,Low Risk
1037,3, Graduate, Yes,7800000,26300000,20,840,1200000,11300000,24100000,5300000, Approved,41900000,3.371794871794872,Low Risk
1038,3, Graduate, Yes,7800000,27700000,6,430,2000000,8000000,26100000,5300000, Rejected,41400000,3.551282051282051,High Risk
1039,4, Not Graduate, No,2700000,7000000,4,351,1100000,2300000,8300000,2700000, Rejected,14400000,2.5925925925925926,High Risk
1040,5, Not Graduate, No,600000,2300000,4,347,0,0,1900000,200000, Rejected,2100000,3.8333333333333335,High Risk
1041,3, Not Graduate, Yes,8000000,28800000,10,576,18800000,7500000,16300000,11900000, Approved,54500000,3.6,Medium Risk
1042,0, Not Graduate, Yes,4000000,11000000,8,799,4400000,6100000,14700000,4200000, Approved,29400000,2.75,Low Risk
1043,1, Not Graduate, Yes,3300000,10800000,2,550,6000000,3800000,11000000,4700000, Approved,25500000,3.272727272727273,Medium Risk
1044,2, Graduate, No,5800000,13300000,4,878,8400000,5400000,18600000,4500000, Approved,36900000,2.293103448275862,Low Risk
1045,3, Graduate, Yes,2400000,4800000,12,895,6800000,300000,7300000,3300000, Approved,17700000,2.0,Low Risk
1046,4, Not Graduate, No,7600000,29700000,6,603,3200000,2900000,27800000,11000000, Approved,44900000,3.9078947368421053,Medium Risk
1047,2, Not Graduate, Yes,2500000,6900000,12,325,5800000,1600000,6400000,3600000, Rejected,17400000,2.76,High Risk
1048,2, Graduate, No,3300000,11800000,4,393,5700000,3700000,6800000,2600000, Approved,18800000,3.5757575757575757,High Risk
1049,3, Graduate, No,9800000,30300000,2,612,10700000,4600000,32100000,5600000, Approved,53000000,3.0918367346938775,Medium Risk
1050,0, Graduate, Yes,1000000,3800000,8,553,2500000,1000000,2100000,1300000, Approved,6900000,3.8,Medium Risk
1051,0, Not Graduate, Yes,2500000,8800000,14,389,7300000,1400000,8500000,3600000, Rejected,20800000,3.52,High Risk
1052,0, Graduate, No,1900000,6800000,4,782,100000,3400000,4900000,2400000, Approved,10800000,3.5789473684210527,Low Risk
1053,3, Graduate, No,3100000,8500000,12,493,8700000,5100000,12000000,2000000, Rejected,27800000,2.7419354838709675,High Risk
1054,5, Graduate, Yes,6000000,11900000,2,629,2500000,0,19200000,4200000, Approved,25900000,1.9833333333333334,Medium Risk
1055,5, Not Graduate, No,6500000,21600000,10,419,1600000,10900000,22300000,6600000, Rejected,41400000,3.3230769230769233,High Risk
1056,2, Not Graduate, Yes,5900000,15800000,2,444,14300000,4300000,20300000,5500000, Rejected,44400000,2.6779661016949152,High Risk
1057,5, Not Graduate, Yes,6500000,15800000,16,301,9200000,9900000,17400000,7100000, Rejected,43600000,2.4307692307692306,High Risk
